2025-09-20 16:00:53.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-20T13:00:53.670383"}
2025-09-22 12:49:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bf00b666-6a5c-4687-89db-783abf2e97c6:billing:webhook_success | data={"conversation_id": "bf00b666-6a5c-4687-89db-783abf2e97c6", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:49:19.958222", "request_id": "req_5_1758534559947", "minute": 5, "latency_ms": 10.032892227172852, "response": {"status": "continue", "creditsRemaining": 4, "minuteBilled": 5, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 12:49:19.f | INFO     | _send_final_webhook       | [FINAL] Final webhook complete | final_id=final_1758534559947 | success=True
2025-09-22 12:49:19.f | INFO     | _stop_billing             | [STOP] Final metrics | stop_id=stop_1758534559947 | {"webhook_attempts": 5, "webhook_successes": 5, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 18.932151794433594, "min_latency_ms": 10.032892227172852, "max_latency_ms": 24.518728256225586, "last_webhook_time": "2025-09-22T09:49:19.958006", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-22T09:44:24.717683"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-22T09:44:24.717719"}, {"from": "active", "to": "stopping", "reason": "stop_requested: cleanup", "timestamp": "2025-09-22T09:49:19.947165"}]}
2025-09-22 12:49:19.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=bf00b666-6a5c-4687-89db-783abf2e97c6 | from=stopping | to=stopped | reason=stop_completed: cleanup
2025-09-22 12:49:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bf00b666-6a5c-4687-89db-783abf2e97c6:billing:stopped | data={"conversation_id": "bf00b666-6a5c-4687-89db-783abf2e97c6", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:49:19.958637", "stop_id": "stop_1758534559947", "reason": "cleanup", "total_minutes": 5, "metrics": {"webhook_attempts": 5, "webhook_successes": 5, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 18.932151794433594, "min_latency_ms": 10.032892227172852, "max_latency_ms": 24.518728256225586, "last_webhook_time": "2025-09-22T09:49:19.958006", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-22T09:44:24.717683"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-22T09:44:24.717719"}, {"from": "active", "to": "stopping", "reason": "stop_requested: cleanup", "timestamp": "2025-09-22T09:49:19.947165"}, {"from": "stopping", "to": "stopped", "reason": "stop_completed: cleanup", "timestamp": "2025-09-22T09:49:19.958582"}]}}
2025-09-22 12:49:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:bf00b666-6a5c-4687-89db-783abf2e97c6:billing:state_transition | data={"conversation_id": "bf00b666-6a5c-4687-89db-783abf2e97c6", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:49:19.958582", "from": "stopping", "to": "stopped", "reason": "stop_completed: cleanup"}
2025-09-22 12:49:19.f | INFO     | cleanup                   | [CLEANUP] Complete | cleanup_id=cleanup_1758534559946 | final_state=stopped
2025-09-22 12:56:18.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-22T09:56:18.877251"}
2025-09-22 12:56:18.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:processor_initialized | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:56:18.877251", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle"}
2025-09-22 12:56:19.f | INFO     | process_frame             | [AUDIO] First audio frame received | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7 | correlation_token=sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849 | will_start_billing=True
2025-09-22 12:56:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:first_audio_received | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:56:19.475121", "direction": "DOWNSTREAM"}
2025-09-22 12:56:19.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7 | from=idle | to=waiting_for_audio | reason=first_audio_received
2025-09-22 12:56:19.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7 | from=waiting_for_audio | to=active | reason=billing_started
2025-09-22 12:56:19.f | INFO     | _start_billing            | [START] Starting billing timer | {"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "start_time": "2025-09-22T09:56:19.475301", "backend_url": "http://localhost:3000"}
2025-09-22 12:56:19.f | DEBUG    | _start_billing            | [START] Created billing task | task_name=billing_loop_47f19ad4-7c03-472c-b7a8-60c2a31ce3d7 | task_id=4659520000
2025-09-22 12:56:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:started | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:56:19.475369", "start_time": "2025-09-22T09:56:19.475301", "backend_url": "http://localhost:3000"}
2025-09-22 12:56:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:state_transition | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:56:19.475220", "from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received"}
2025-09-22 12:56:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:state_transition | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:56:19.475268", "from": "waiting_for_audio", "to": "active", "reason": "billing_started"}
2025-09-22 12:56:19.f | INFO     | _billing_loop             | [LOOP] Started | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7
2025-09-22 12:56:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration 1 starting | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | current_minute=0 | waiting_60s=true
2025-09-22 12:56:19.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=1 | minute=1 | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7
2025-09-22 12:56:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_1_1758534979475 | url=http://localhost:3000/api/billing/voice-minute | minute=1 | attempt=1
2025-09-22 12:56:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_1_1758534979475 | data={"correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "minute": 1, "timestamp": "2025-09-22T09:56:19.475702"}
2025-09-22 12:56:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_1_1758534979475 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_1_1758534979475"}
2025-09-22 12:56:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_1_1758534979475", "status": 200, "latency_ms": 11.97195053100586, "minute": 1, "response_size": 206}
2025-09-22 12:56:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_1_1758534979475 | data={"status": "continue", "creditsRemaining": 4, "minuteBilled": 1, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 12:56:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:webhook_success | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:56:19.487951", "request_id": "req_1_1758534979475", "minute": 1, "latency_ms": 11.97195053100586, "response": {"status": "continue", "creditsRemaining": 4, "minuteBilled": 1, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 12:56:19.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | {"minute": 1, "success": true, "latency_ms": 12.421131134033203, "iteration": 1}
2025-09-22 12:56:19.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_1_1758534979488", "minute": 1, "status": "continue", "credits_remaining": 4, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:56:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:status_update | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:56:19.488205", "response_id": "resp_1_1758534979488", "minute": 1, "status": "continue", "credits_remaining": 4, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:57:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=1 | total_duration_s=0.01 | webhook_duration_ms=12.42
2025-09-22 12:57:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration 2 starting | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | current_minute=1 | waiting_60s=true
2025-09-22 12:57:19.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=2 | minute=2 | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7
2025-09-22 12:57:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_2_1758535039426 | url=http://localhost:3000/api/billing/voice-minute | minute=2 | attempt=2
2025-09-22 12:57:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_2_1758535039426 | data={"correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "minute": 2, "timestamp": "2025-09-22T09:57:19.426029"}
2025-09-22 12:57:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_2_1758535039426 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_2_1758535039426"}
2025-09-22 12:57:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_2_1758535039426", "status": 200, "latency_ms": 25.510072708129883, "minute": 2, "response_size": 206}
2025-09-22 12:57:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_2_1758535039426 | data={"status": "continue", "creditsRemaining": 4, "minuteBilled": 2, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 12:57:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:webhook_success | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:57:19.452432", "request_id": "req_2_1758535039426", "minute": 2, "latency_ms": 25.510072708129883, "response": {"status": "continue", "creditsRemaining": 4, "minuteBilled": 2, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 12:57:19.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | {"minute": 2, "success": true, "latency_ms": 26.764631271362305, "iteration": 2}
2025-09-22 12:57:19.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_2_1758535039452", "minute": 2, "status": "continue", "credits_remaining": 4, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:57:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:status_update | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:57:19.452963", "response_id": "resp_2_1758535039452", "minute": 2, "status": "continue", "credits_remaining": 4, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:57:30.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-22T09:57:30.843883"}
2025-09-22 12:57:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:processor_initialized | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:57:30.843883", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle"}
2025-09-22 12:57:30.f | INFO     | process_frame             | [AUDIO] First audio frame received | conversation_id=ea789eb7-964a-4b81-b022-98e38c518bfc | correlation_token=sim_e9aedc4d957d191018c284479e1241a2_1758535025260 | will_start_billing=True
2025-09-22 12:57:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:first_audio_received | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:57:30.903057", "direction": "DOWNSTREAM"}
2025-09-22 12:57:30.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=ea789eb7-964a-4b81-b022-98e38c518bfc | from=idle | to=waiting_for_audio | reason=first_audio_received
2025-09-22 12:57:30.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=ea789eb7-964a-4b81-b022-98e38c518bfc | from=waiting_for_audio | to=active | reason=billing_started
2025-09-22 12:57:30.f | INFO     | _start_billing            | [START] Starting billing timer | {"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "start_time": "2025-09-22T09:57:30.903297", "backend_url": "http://localhost:3000"}
2025-09-22 12:57:30.f | DEBUG    | _start_billing            | [START] Created billing task | task_name=billing_loop_ea789eb7-964a-4b81-b022-98e38c518bfc | task_id=4861696640
2025-09-22 12:57:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:started | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:57:30.903464", "start_time": "2025-09-22T09:57:30.903297", "backend_url": "http://localhost:3000"}
2025-09-22 12:57:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:state_transition | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:57:30.903188", "from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received"}
2025-09-22 12:57:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:state_transition | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:57:30.903250", "from": "waiting_for_audio", "to": "active", "reason": "billing_started"}
